State_Code,County_Code,Parameter_Name,Metric_Used,Year,Arithmetic_Mean,Local_Site_Name,Address,State_Name,County_Name,City_Name
6,071,Chloride_PM10_STP,Observed Values,1990,0.139318,Barstow,"200_E._BUENA_VISTA,_BARSTOW",California,San_Bernardino,Barstow
6,071,Nitrate_PM10_STP,Observed Values,1990,2.590909,Barstow,"200_E._BUENA_VISTA,_BARSTOW",California,San_Bernardino,Barstow
6,071,Sulfate_PM10_STP,Observed Values,1990,2.284091,Barstow,"200_E._BUENA_VISTA,_BARSTOW",California,San_Bernardino,Barstow
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.093333,Crestline,"LAKE_GREGORY-LAKE_DR,_CRESTLINE",California,San_Bernardino,Crestline
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.076541,Crestline,"LAKE_GREGORY-LAKE_DR,_CRESTLINE",California,San_Bernardino,Crestline
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.076541,Crestline,"LAKE_GREGORY-LAKE_DR,_CRESTLINE",California,San_Bernardino,Crestline
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,36.576271,Crestline,"LAKE_GREGORY-LAKE_DR,_CRESTLINE",California,San_Bernardino,Crestline
6,071,Suspended_particulate_(TSP),Observed Values,1990,104.483333,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Lead_(TSP)_STP,Observed Values,1990,0.022727,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,10.714286,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Sulfur_dioxide,Observed Values,1990,6.542626,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Sulfur_dioxide,Daily Average of observed values,1990,6.529286,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,6.471821,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,52.5,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,25.25283,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.050318,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.042189,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.042316,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,48.372549,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,48.322034,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,PM10-2.5_STP,Observed Values,1990,37.078431,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,PM2.5_STP,Observed Values,1990,11.823529,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Chloride_PM10_STP,Observed Values,1990,1.284407,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Nitrate_PM10_STP,Observed Values,1990,2.386441,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Sulfate_PM10_STP,Observed Values,1990,3.832203,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Cadmium_PM10-2.5_STP,Observed Values,1990,0.003077,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Cadmium_PM2.5_STP,Observed Values,1990,0.003,,"13207_MARKET_ST,_TRONA",California,San_Bernardino,Trona
6,071,Carbon_monoxide,Obseved hourly values,1990,0.516198,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,0.522107,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,2.749141,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Sulfur_dioxide,Observed Values,1990,0.468414,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Sulfur_dioxide,Daily Average of observed values,1990,0.47079,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,0.460347,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,23.27957,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,11.554762,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.083399,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.069971,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.070031,Phelan-Beekley_Road_&_Phelan_Road,"BEEKLEY_&_PHELAN_RDS,_PHELAN",California,San_Bernardino,
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,44.628571,Lucerne_Valley-Middle_School,"MIDDLE_SCH-8560_ALIENTO,_LUCERNE_VALLEY",California,San_Bernardino,Lucerne_Valley
6,071,Chloride_PM10_STP,Observed Values,1990,0.108857,Lucerne_Valley-Middle_School,"MIDDLE_SCH-8560_ALIENTO,_LUCERNE_VALLEY",California,San_Bernardino,Lucerne_Valley
6,071,Nitrate_PM10_STP,Observed Values,1990,2.068571,Lucerne_Valley-Middle_School,"MIDDLE_SCH-8560_ALIENTO,_LUCERNE_VALLEY",California,San_Bernardino,Lucerne_Valley
6,071,Sulfate_PM10_STP,Observed Values,1990,2.008571,Lucerne_Valley-Middle_School,"MIDDLE_SCH-8560_ALIENTO,_LUCERNE_VALLEY",California,San_Bernardino,Lucerne_Valley
6,071,Suspended_particulate_(TSP),Observed Values,1990,104.8,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Aluminum_(TSP)_STP,Observed Values,1990,2.625,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Arsenic_(TSP)_STP,Observed Values,1990,0,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Arsenic_(TSP)_STP,Observed Values,1990,0.002063,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Beryllium_(TSP)_STP,Observed Values,1990,0.022727,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Barium_(TSP)_STP,Observed Values,1990,0.027188,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Bromine_(TSP)_STP,Observed Values,1990,0.008563,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Cadmium_(TSP)_STP,Observed Values,1990,0.000582,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Calcium_(TSP)_STP,Observed Values,1990,1.82875,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Chromium_(TSP)_STP,Observed Values,1990,0.004581,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Cobalt_(TSP)_STP,Observed Values,1990,0.008,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Copper_(TSP)_STP,Observed Values,1990,0.027,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Iron_(TSP)_STP,Observed Values,1990,1.86875,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Lead_(TSP)_STP,Observed Values,1990,0.047167,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Lead_(TSP)_STP,Observed Values,1990,0.034855,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Manganese_(TSP)_STP,Observed Values,1990,0.034645,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Molybdenum_(TSP)_STP,Observed Values,1990,0.002188,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Nickel_(TSP)_STP,Observed Values,1990,0.004645,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Mercury_(TSP)_STP,Observed Values,1990,0.002,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Phosphorus_(TSP)_STP,Observed Values,1990,0.040688,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Selenium_(TSP)_STP,Observed Values,1990,0.00175,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Titanium_(TSP)_STP,Observed Values,1990,0.194938,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Vanadium_(TSP)_STP,Observed Values,1990,0.01325,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Silicon_(TSP)_STP,Observed Values,1990,6.49375,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Zinc_(TSP)_STP,Observed Values,1990,0.073688,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Strontium_(TSP)_STP,Observed Values,1990,0.017563,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Sulfur_(TSP)_STP,Observed Values,1990,1.32125,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Rubidium_(TSP)_STP,Observed Values,1990,0.003688,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Uranium_(TSP)_STP,Observed Values,1990,0.001188,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Potassium_(TSP)_STP,Observed Values,1990,1.005,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Yttrium_(TSP)_STP,Observed Values,1990,0.001813,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Zirconium_(TSP)_STP,Observed Values,1990,0.005813,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Chlorine_(TSP),Observed Values,1990,0.399375,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Carbon_monoxide,Obseved hourly values,1990,1.33588,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,1.34213,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,5.732484,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Sulfur_dioxide,Observed Values,1990,1.210687,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Sulfur_dioxide,Daily Average of observed values,1990,1.21465,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,1.273427,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,69.271709,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,41.062561,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.075372,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.053158,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.053158,Upland,"1350_SAN_BERNARDINO_RD.,_UPLAND",California,San_Bernardino,Upland
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.066336,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.059579,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.059579,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,34.392157,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,Chloride_PM10_STP,Observed Values,1990,0.104314,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,Nitrate_PM10_STP,Observed Values,1990,1.72549,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,Sulfate_PM10_STP,Observed Values,1990,1.598039,,"6078_ADOBE_RD.,_TWENTYNINE_PALMS",California,San_Bernardino,Twentynine_Palms
6,071,Suspended_particulate_(TSP),Observed Values,1990,125.655172,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Carbon_monoxide,Obseved hourly values,1990,1.092197,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,1.105288,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,1.236264,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Sulfur_dioxide,Observed Values,1990,0.126825,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Sulfur_dioxide,Daily Average of observed values,1990,0.127473,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,0.137277,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,67.044199,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,39.265218,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.085726,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.062082,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.062082,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,77.627119,Fontana,"14360_ARROW_BLVD.,_FONTANA",California,San_Bernardino,Fontana
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,8.601399,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfur_dioxide,Observed Values,1990,4.518253,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfur_dioxide,Daily Average of observed values,1990,4.576224,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,4.497807,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.05268,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.044454,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.044454,,"15505_CIVIC_DR.,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Carbon_monoxide,Obseved hourly values,1990,1.382343,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,1.388613,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,6.8,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Sulfur_dioxide,Observed Values,1990,3.721519,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Sulfur_dioxide,Daily Average of observed values,1990,3.724727,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,3.706135,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,36.454294,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,18.571947,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.079496,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.066093,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.066133,Hesperia-Olive_Street,"17288_OLIVE_ST.,_HESPERIA",California,San_Bernardino,Hesperia
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.084637,Redlands,"500_N._DEARBORN,_REDLANDS,_CA._92373",California,San_Bernardino,Redlands
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.064693,Redlands,"500_N._DEARBORN,_REDLANDS,_CA._92373",California,San_Bernardino,Redlands
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.064693,Redlands,"500_N._DEARBORN,_REDLANDS,_CA._92373",California,San_Bernardino,Redlands
6,071,Suspended_particulate_(TSP),Observed Values,1990,101.103448,Ontario-Airport,"AIRPORT,_ONTARIO",California,San_Bernardino,Ontario
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,71.661017,Ontario-Airport,"AIRPORT,_ONTARIO",California,San_Bernardino,Ontario
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,14.552846,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfur_dioxide,Observed Values,1990,8.433816,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfur_dioxide,Daily Average of observed values,1990,8.443902,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,8.479295,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,41.818182,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,24.868421,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.073579,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.06033,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.06033,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,54.944444,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Chloride_PM10_STP,Observed Values,1990,0.069545,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Nitrate_PM10_STP,Observed Values,1990,2.309091,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Sulfate_PM10_STP,Observed Values,1990,3.363636,,"FAIRGROUNDS-14800_7TH_ST,_VICTORVILLE",California,San_Bernardino,Victorville
6,071,Suspended_particulate_(TSP),Observed Values,1990,116.316667,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Lead_(TSP)_STP,Observed Values,1990,0.048,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Carbon_monoxide,Obseved hourly values,1990,1.479851,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,1.493112,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Sulfur_dioxide,Daily maximum 1-hour average,1990,0.777778,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Sulfur_dioxide,Observed Values,1990,0.053166,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Sulfur_dioxide,Daily Average of observed values,1990,0.053333,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,0.055654,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,61.867816,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Nitrogen_dioxide_(NO2),Observed values,1990,34.321357,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.082818,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.063183,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.063183,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,PM10_Total_0-10um_STP,Daily Mean,1990,65,San_Bernardino,"24302_4TH_ST.,_SAN_BERNARDINO,_CA.",California,San_Bernardino,San_Bernardino
6,071,Deciview,Observed Values,1990,1183.364565,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Relative_Humidity_,Observed Values,1990,53.543478,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Relative_Humidity_Factor,Observed Values,1990,2.07163,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Light_Absorption_Coeffiecient,Observed Values,1990,17.017061,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,PM10_-_LC,Observed Values,1990,19.752946,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Acceptable_PM10-2.5_-_Local_Conditions,Observed Values,1990,10.159119,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Arsenic_PM2.5_LC,Observed Values,1990,0.00013,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Aluminum_PM2.5_LC,Observed Values,1990,0.112285,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Bromine_PM2.5_LC,Observed Values,1990,0.002893,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Calcium_PM2.5_LC,Observed Values,1990,0.048437,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Chromium_PM2.5_LC,Observed Values,1990,0.000206,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Copper_PM2.5_LC,Observed Values,1990,0.000818,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Chlorine_PM2.5_LC,Observed Values,1990,2.20E-05,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Iron_PM2.5_LC,Observed Values,1990,0.072701,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Lead_PM2.5_LC,Observed Values,1990,0.002936,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Manganese_PM2.5_LC,Observed Values,1990,0.002103,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Molybdenum_PM2.5_LC,Observed Values,1990,0.000138,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Nickel_PM2.5_LC,Observed Values,1990,0.000114,,San_Gorgonio_Wilderness,California,San_Bernardino,
6,071,Magnesium_PM2.5_LC,Observed Values,1990,0.000952,,San_Gorgonio_Wilderness,California,San_Bernardino,
