State_Code,County_Code,Parameter_Code,Metric_Used,Year,Arithmetic_Mean,Local_Site_Name,Address,State_Name,County_Name,City_Name
6,013,42602,Observed values,1992,17.902238,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,42602,Daily Maximum 1-hour average,1992,30.340909,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,42602,Observed values,1992,17.902238,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43802,Observed Values,1992,0.058333,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43803,Observed Values,1992,0.000833,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43804,Observed Values,1992,0.131667,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43814,Observed Values,1992,1.403333,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43815,Observed Values,1992,0,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43817,Observed Values,1992,0.185,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43824,Observed Values,1992,0.115833,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43843,Observed Values,1992,0,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,43860,Observed Values,1992,0,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.046323,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.037994,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.037994,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,45201,Observed Values,1992,5.45,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,013,45202,Observed Values,1992,12.425,Pittsburg_-_W_10th_St.,"583_W._10TH_ST.,_PITTSBURG",California,Contra_Costa,Pittsburg
6,015,11208,Observed Values,1992,554.055143,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,42401,Daily Average of observed values,1992,0.004762,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,42401,Observed Values,1992,0.004762,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.03067,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.027587,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.027587,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,61101,Observed Values,1992,4.550996,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,61103,Observed Values,1992,4.111123,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,61104,Observed Values,1992,171.501637,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,62101,Observed Values,1992,52.266006,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,62103,Observed Values,1992,45.260364,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,62201,Observed Values,1992,79.085714,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,62202,Observed Values,1992,3.732381,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,63102,Observed Values,1992,12.332606,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,63301,Observed Values,1992,0.234826,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,65102,Observed Values,1992,0.007492,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,85101,Observed Values,1992,11.18351,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,86502,Observed Values,1992,5.87399,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88103,Observed Values,1992,3.90E-05,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88104,Observed Values,1992,0.004949,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88109,Observed Values,1992,0.00227,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88111,Observed Values,1992,0.024604,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88112,Observed Values,1992,0.000183,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88114,Observed Values,1992,0.000272,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88115,Observed Values,1992,0.463673,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88126,Observed Values,1992,0.011732,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88128,Observed Values,1992,0.00078,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88132,Observed Values,1992,0.000252,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88134,Observed Values,1992,4.80E-05,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88136,Observed Values,1992,0.000122,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88140,Observed Values,1992,0.004719,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88152,Observed Values,1992,0.000136,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88154,Observed Values,1992,0.000141,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88161,Observed Values,1992,0.000796,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88164,Observed Values,1992,0.000352,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88165,Observed Values,1992,0.028695,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88167,Observed Values,1992,0.002018,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88168,Observed Values,1992,0.000346,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88169,Observed Values,1992,0.271866,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88176,Observed Values,1992,6.10E-05,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88180,Observed Values,1992,0.041522,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88184,Observed Values,1992,0.449635,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88185,Observed Values,1992,3.60E-05,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88203,Observed Values,1992,0.628768,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88306,Observed Values,1992,0.294732,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88320,Observed Values,1992,1.069382,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88321,Observed Values,1992,0.154069,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88324,Observed Values,1992,0.086343,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88325,Observed Values,1992,0.173071,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88326,Observed Values,1992,0.404972,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88327,Observed Values,1992,0.27549,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88328,Observed Values,1992,0.128185,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88329,Observed Values,1992,0.251714,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88330,Observed Values,1992,0.031684,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88331,Observed Values,1992,-0.002368,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88337,Observed Values,1992,0.153259,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88338,Observed Values,1992,-0.015753,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88339,Observed Values,1992,1.121505,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88340,Observed Values,1992,12.805067,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88341,Observed Values,1992,27.278415,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88342,Observed Values,1992,3.524667,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88343,Observed Values,1992,1.54049,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88344,Observed Values,1992,0.287,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88345,Observed Values,1992,3.211437,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88346,Observed Values,1992,5.988265,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88348,Observed Values,1992,0.155029,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88349,Observed Values,1992,0.155029,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88350,Observed Values,1992,1.497049,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88401,Observed Values,1992,3.24087,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88403,Observed Values,1992,0.785644,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,88502,Observed Values,1992,5.361642,Redwood_NP,"N_OF_KLAMATH_RIVER,_REDWOOD_NP",California,Del_Norte,Redwood_National_Park
6,015,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.036765,Gasquet,"AIRPORT-HWY_199,_GASQUET",California,Del_Norte,Gasquet
6,015,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.032102,Gasquet,"AIRPORT-HWY_199,_GASQUET",California,Del_Norte,Gasquet
6,015,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.032102,Gasquet,"AIRPORT-HWY_199,_GASQUET",California,Del_Norte,Gasquet
6,017,42101,Obseved hourly values,1992,2.628492,,"STATELINE-4045_HWY_50,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,42101,8-Hour running average (end hour) of observed hourly values,1992,2.639034,,"STATELINE-4045_HWY_50,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,62201,Observed Values,1992,54.31068,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,62202,Observed Values,1992,2.120583,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,63102,Observed Values,1992,17.172553,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,85101,Observed Values,1992,18.648221,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,86502,Observed Values,1992,8.731087,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88103,Observed Values,1992,0.000175,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88104,Observed Values,1992,0.071282,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88109,Observed Values,1992,0.001547,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88111,Observed Values,1992,0.042349,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88112,Observed Values,1992,0.000137,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88114,Observed Values,1992,0.001369,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88115,Observed Values,1992,0.006095,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88126,Observed Values,1992,0.063584,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88128,Observed Values,1992,0.002001,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88132,Observed Values,1992,0.000929,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88134,Observed Values,1992,9.90E-05,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88136,Observed Values,1992,4.40E-05,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88140,Observed Values,1992,0.003826,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88152,Observed Values,1992,4.90E-05,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88154,Observed Values,1992,5.90E-05,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88161,Observed Values,1992,0.005504,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88164,Observed Values,1992,0.000359,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88165,Observed Values,1992,0.194282,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88167,Observed Values,1992,0.004927,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88168,Observed Values,1992,0.00039,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88169,Observed Values,1992,0.220616,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88176,Observed Values,1992,0.00021,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88180,Observed Values,1992,0.078549,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88184,Observed Values,1992,0.079365,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88185,Observed Values,1992,0.00014,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88203,Observed Values,1992,0.034281,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88306,Observed Values,1992,0.431621,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88320,Observed Values,1992,3.744107,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88321,Observed Values,1992,1.751602,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88324,Observed Values,1992,0.789883,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88325,Observed Values,1992,0.674898,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88326,Observed Values,1992,1.155376,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88327,Observed Values,1992,0.71576,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88328,Observed Values,1992,0.40819,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88329,Observed Values,1992,1.887929,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88330,Observed Values,1992,0.196853,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88331,Observed Values,1992,0.074963,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88337,Observed Values,1992,0.423025,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88338,Observed Values,1992,0.02091,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88339,Observed Values,1992,0.910087,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88340,Observed Values,1992,5.222922,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88341,Observed Values,1992,52.058049,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88342,Observed Values,1992,5.238971,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88343,Observed Values,1992,17.515214,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88344,Observed Values,1992,0.352,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88345,Observed Values,1992,2.238155,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88346,Observed Values,1992,20.966864,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88348,Observed Values,1992,0.876087,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88349,Observed Values,1992,0.876087,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88350,Observed Values,1992,5.241699,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88401,Observed Values,1992,9.131184,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88403,Observed Values,1992,0.615467,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,88502,Observed Values,1992,9.916597,,"1021_AL_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,42101,Obseved hourly values,1992,0.904531,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,42101,8-Hour running average (end hour) of observed hourly values,1992,0.90219,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,42602,Daily Maximum 1-hour average,1992,28.38488,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,42602,Observed values,1992,11.283041,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.059073,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.053373,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.053463,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,81102,Daily Mean,1992,28.092593,South_Lake_Tahoe-Tahoe_Blvd,"3377_TAHOE_BLVD.,_SOUTH_LAKE_TAHOE",California,El_Dorado,South_Lake_Tahoe
6,017,42101,Obseved hourly values,1992,0.106603,Placerville-Gold_Nugget_Way,"_3111_GOLD_NUGGET_WAY,_PLACERVILLE,_CA",California,El_Dorado,Placerville
6,017,42101,8-Hour running average (end hour) of observed hourly values,1992,0.104593,Placerville-Gold_Nugget_Way,"_3111_GOLD_NUGGET_WAY,_PLACERVILLE,_CA",California,El_Dorado,Placerville
6,017,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.064891,Placerville-Gold_Nugget_Way,"_3111_GOLD_NUGGET_WAY,_PLACERVILLE,_CA",California,El_Dorado,Placerville
6,017,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.058101,Placerville-Gold_Nugget_Way,"_3111_GOLD_NUGGET_WAY,_PLACERVILLE,_CA",California,El_Dorado,Placerville
6,017,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.058197,Placerville-Gold_Nugget_Way,"_3111_GOLD_NUGGET_WAY,_PLACERVILLE,_CA",California,El_Dorado,Placerville
6,017,81102,Daily Mean,1992,24.410256,Placerville-Gold_Nugget_Way,"_3111_GOLD_NUGGET_WAY,_PLACERVILLE,_CA",California,El_Dorado,Placerville
6,017,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.043103,South_Lake_Tahoe-Sandy_Way,"_3337_Sandy_Way,_South_Lake_Tahoe,_CA",California,El_Dorado,South_Lake_Tahoe
6,017,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.039759,South_Lake_Tahoe-Sandy_Way,"_3337_Sandy_Way,_South_Lake_Tahoe,_CA",California,El_Dorado,South_Lake_Tahoe
6,017,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.039759,South_Lake_Tahoe-Sandy_Way,"_3337_Sandy_Way,_South_Lake_Tahoe,_CA",California,El_Dorado,South_Lake_Tahoe
6,017,81102,Daily Mean,1992,25.666667,South_Lake_Tahoe-Sandy_Way,"_3337_Sandy_Way,_South_Lake_Tahoe,_CA",California,El_Dorado,South_Lake_Tahoe
6,017,62201,Observed Values,1992,55.724138,Bliss_SP,Bliss_SP_(TRPA);,California,El_Dorado,
